date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:39:30	2442/2442	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:09:27%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fstaff%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed07df	(from http://localhost/word/staff/)
19:39:33	1882/1882	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:09:30%20GMT	http://localhost/word/wp-json/wp/v2/pages/4543	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4543.json	(from http://localhost/word/add-staff/)
19:39:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:09:33%20GMT	http://localhost/word/?p=4543	C:/sew%20creative/localhost/word/index6e09.html	(from http://localhost/word/add-staff/)
19:39:37	2397/2397	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:09:33%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fadd-staff%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed9010.json	(from http://localhost/word/add-staff/)
19:39:42	2462/2462	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:09:37%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fadd-staff%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed26b3	(from http://localhost/word/add-staff/)
19:39:46	1885/1885	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:09:42%20GMT	http://localhost/word/wp-json/wp/v2/pages/4544	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4544.json	(from http://localhost/word/view-staff/)
19:39:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:09:46%20GMT	http://localhost/word/?p=4544	C:/sew%20creative/localhost/word/indexbbf2.html	(from http://localhost/word/view-staff/)
19:39:49	2402/2402	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:09:46%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fview-staff%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed49ea.json	(from http://localhost/word/view-staff/)
19:39:53	2467/2467	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:09:49%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fview-staff%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embede9c3	(from http://localhost/word/view-staff/)
19:39:56	1885/1885	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:09:53%20GMT	http://localhost/word/wp-json/wp/v2/pages/4545	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4545.json	(from http://localhost/word/edit-staff/)
19:39:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:09:56%20GMT	http://localhost/word/?p=4545	C:/sew%20creative/localhost/word/indexad03.html	(from http://localhost/word/edit-staff/)
19:39:59	2402/2402	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:09:56%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fedit-staff%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed0522.json	(from http://localhost/word/edit-staff/)
19:40:02	2467/2467	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:09:59%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fedit-staff%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed9009	(from http://localhost/word/edit-staff/)
19:40:06	1885/1885	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:10:03%20GMT	http://localhost/word/wp-json/wp/v2/pages/4546	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4546.json	(from http://localhost/word/pay-salary/)
19:40:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:10:06%20GMT	http://localhost/word/?p=4546	C:/sew%20creative/localhost/word/indexe5df.html	(from http://localhost/word/pay-salary/)
19:40:09	2402/2402	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:10:06%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fpay-salary%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed0d5a.json	(from http://localhost/word/pay-salary/)
19:40:12	2467/2467	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:10:09%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fpay-salary%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed4750	(from http://localhost/word/pay-salary/)
19:40:16	1900/1900	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:10:13%20GMT	http://localhost/word/wp-json/wp/v2/pages/4547	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4547.json	(from http://localhost/word/add-designation/)
19:40:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:10:16%20GMT	http://localhost/word/?p=4547	C:/sew%20creative/localhost/word/indexff51.html	(from http://localhost/word/add-designation/)
19:40:20	2427/2427	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:10:16%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fadd-designation%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embeda430.json	(from http://localhost/word/add-designation/)
19:40:23	2492/2492	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:10:20%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fadd-designation%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embeddc81	(from http://localhost/word/add-designation/)
19:40:27	1903/1903	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:10:23%20GMT	http://localhost/word/wp-json/wp/v2/pages/4548	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4548.json	(from http://localhost/word/view-designation/)
19:40:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:10:27%20GMT	http://localhost/word/?p=4548	C:/sew%20creative/localhost/word/index70af.html	(from http://localhost/word/view-designation/)
19:40:30	2432/2432	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:10:27%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fview-designation%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed767e.json	(from http://localhost/word/view-designation/)
19:40:34	2497/2497	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:10:30%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fview-designation%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embeda81d	(from http://localhost/word/view-designation/)
19:40:38	1903/1903	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:10:34%20GMT	http://localhost/word/wp-json/wp/v2/pages/4549	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4549.json	(from http://localhost/word/edit-designation/)
19:40:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:10:38%20GMT	http://localhost/word/?p=4549	C:/sew%20creative/localhost/word/indexe54d.html	(from http://localhost/word/edit-designation/)
19:40:42	2432/2432	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:10:38%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fedit-designation%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed1eb2.json	(from http://localhost/word/edit-designation/)
19:40:46	2497/2497	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:10:42%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fedit-designation%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed0b6d	(from http://localhost/word/edit-designation/)
19:40:50	1876/1876	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:10:46%20GMT	http://localhost/word/wp-json/wp/v2/pages/4566	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4566.json	(from http://localhost/word/expense/)
19:40:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:10:50%20GMT	http://localhost/word/?p=4566	C:/sew%20creative/localhost/word/indexc588.html	(from http://localhost/word/expense/)
19:40:53	2387/2387	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:10:50%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fexpense%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed4a90.json	(from http://localhost/word/expense/)
19:40:56	2452/2452	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:10:53%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fexpense%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embedf2e9	(from http://localhost/word/expense/)
19:41:00	1888/1888	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:10:57%20GMT	http://localhost/word/wp-json/wp/v2/pages/4568	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4568.json	(from http://localhost/word/add-expense/)
19:41:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:11:00%20GMT	http://localhost/word/?p=4568	C:/sew%20creative/localhost/word/index3413.html	(from http://localhost/word/add-expense/)
19:41:03	2407/2407	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:11:00%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fadd-expense%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed5c0d.json	(from http://localhost/word/add-expense/)
19:41:07	2472/2472	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:11:03%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fadd-expense%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embedc8ad	(from http://localhost/word/add-expense/)
19:41:10	1891/1891	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:11:07%20GMT	http://localhost/word/wp-json/wp/v2/pages/4569	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4569.json	(from http://localhost/word/view-expense/)
19:41:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:11:10%20GMT	http://localhost/word/?p=4569	C:/sew%20creative/localhost/word/index249d.html	(from http://localhost/word/view-expense/)
19:41:14	2412/2412	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:11:10%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fview-expense%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed906a.json	(from http://localhost/word/view-expense/)
19:41:17	2477/2477	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:11:14%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fview-expense%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed6523	(from http://localhost/word/view-expense/)
19:41:21	1891/1891	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:11:17%20GMT	http://localhost/word/wp-json/wp/v2/pages/4570	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4570.json	(from http://localhost/word/edit-expense/)
19:41:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:11:21%20GMT	http://localhost/word/?p=4570	C:/sew%20creative/localhost/word/index186b.html	(from http://localhost/word/edit-expense/)
19:41:25	2412/2412	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:11:21%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fedit-expense%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embedfe2a.json	(from http://localhost/word/edit-expense/)
19:41:28	2477/2477	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:11:25%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fedit-expense%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed09db	(from http://localhost/word/edit-expense/)
19:41:31	1915/1915	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:11:28%20GMT	http://localhost/word/wp-json/wp/v2/pages/4571	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4571.json	(from http://localhost/word/add-expense-category/)
19:41:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:11:31%20GMT	http://localhost/word/?p=4571	C:/sew%20creative/localhost/word/indexf8e5.html	(from http://localhost/word/add-expense-category/)
19:41:35	2452/2452	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:11:31%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fadd-expense-category%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embede8de.json	(from http://localhost/word/add-expense-category/)
19:41:39	2517/2517	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:11:35%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fadd-expense-category%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed379c	(from http://localhost/word/add-expense-category/)
19:41:43	1918/1918	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:11:39%20GMT	http://localhost/word/wp-json/wp/v2/pages/4572	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4572.json	(from http://localhost/word/view-expense-category/)
19:41:47	2457/2457	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:11:43%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fview-expense-category%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embeda9e1.json	(from http://localhost/word/view-expense-category/)
19:41:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:11:44%20GMT	http://localhost/word/?p=4572	C:/sew%20creative/localhost/word/indexb7c2.html	(from http://localhost/word/view-expense-category/)
19:41:50	2522/2522	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:11:47%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fview-expense-category%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed7275	(from http://localhost/word/view-expense-category/)
19:41:54	1918/1918	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:11:51%20GMT	http://localhost/word/wp-json/wp/v2/pages/4573	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4573.json	(from http://localhost/word/edit-expense-category/)
19:41:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:11:54%20GMT	http://localhost/word/?p=4573	C:/sew%20creative/localhost/word/index3fe9.html	(from http://localhost/word/edit-expense-category/)
19:41:57	2457/2457	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:11:54%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fedit-expense-category%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed816d.json	(from http://localhost/word/edit-expense-category/)
19:42:01	2522/2522	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:11:57%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fedit-expense-category%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed19c3	(from http://localhost/word/edit-expense-category/)
19:42:04	1873/1873	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:12:01%20GMT	http://localhost/word/wp-json/wp/v2/pages/4588	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4588.json	(from http://localhost/word/income/)
19:42:08	2382/2382	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:12:04%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fincome%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed1ce7.json	(from http://localhost/word/income/)
19:42:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:12:04%20GMT	http://localhost/word/?p=4588	C:/sew%20creative/localhost/word/indexb928.html	(from http://localhost/word/income/)
19:42:11	2447/2447	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:12:08%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fincome%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed5b26	(from http://localhost/word/income/)
19:42:15	1885/1885	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:12:11%20GMT	http://localhost/word/wp-json/wp/v2/pages/4590	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4590.json	(from http://localhost/word/add-income/)
19:42:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:12:15%20GMT	http://localhost/word/?p=4590	C:/sew%20creative/localhost/word/index5b0d.html	(from http://localhost/word/add-income/)
19:42:18	2402/2402	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:12:15%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fadd-income%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed0e22.json	(from http://localhost/word/add-income/)
19:42:22	2467/2467	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:12:18%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fadd-income%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embedc4b7	(from http://localhost/word/add-income/)
19:42:25	1888/1888	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:12:22%20GMT	http://localhost/word/wp-json/wp/v2/pages/4591	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4591.json	(from http://localhost/word/view-income/)
19:42:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:12:25%20GMT	http://localhost/word/?p=4591	C:/sew%20creative/localhost/word/index8d99.html	(from http://localhost/word/view-income/)
19:42:28	2407/2407	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:12:25%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fview-income%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embedda81.json	(from http://localhost/word/view-income/)
19:42:32	2472/2472	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:12:28%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fview-income%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed9c2e	(from http://localhost/word/view-income/)
19:42:35	1912/1912	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:12:32%20GMT	http://localhost/word/wp-json/wp/v2/pages/4592	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4592.json	(from http://localhost/word/add-income-category/)
19:42:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:12:35%20GMT	http://localhost/word/?p=4592	C:/sew%20creative/localhost/word/indexb236.html	(from http://localhost/word/add-income-category/)
19:42:38	2447/2447	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:12:35%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fadd-income-category%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed4435.json	(from http://localhost/word/add-income-category/)
19:42:43	2512/2512	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:12:38%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fadd-income-category%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed2c11	(from http://localhost/word/add-income-category/)
19:42:46	1879/1879	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:12:43%20GMT	http://localhost/word/wp-json/wp/v2/pages/4601	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4601.json	(from http://localhost/word/services/)
19:42:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:12:46%20GMT	http://localhost/word/?p=4601	C:/sew%20creative/localhost/word/indexf90e.html	(from http://localhost/word/services/)
19:42:50	2392/2392	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:12:46%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fservices%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed603e.json	(from http://localhost/word/services/)
19:42:53	2457/2457	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:12:50%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fservices%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed079a	(from http://localhost/word/services/)
19:42:56	1888/1888	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:12:53%20GMT	http://localhost/word/wp-json/wp/v2/pages/4603	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4603.json	(from http://localhost/word/measurement/)
19:43:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:12:57%20GMT	http://localhost/word/?p=4603	C:/sew%20creative/localhost/word/index3614.html	(from http://localhost/word/measurement/)
19:43:00	2407/2407	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:12:56%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fmeasurement%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed1a56.json	(from http://localhost/word/measurement/)
19:43:03	2472/2472	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:13:00%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fmeasurement%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed643a	(from http://localhost/word/measurement/)
19:43:07	1897/1897	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:13:04%20GMT	http://localhost/word/wp-json/wp/v2/pages/4604	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4604.json	(from http://localhost/word/add-cloth-type/)
19:43:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:13:07%20GMT	http://localhost/word/?p=4604	C:/sew%20creative/localhost/word/index0863.html	(from http://localhost/word/add-cloth-type/)
19:43:10	2422/2422	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:13:07%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fadd-cloth-type%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed9634.json	(from http://localhost/word/add-cloth-type/)
19:43:14	2487/2487	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:13:10%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fadd-cloth-type%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed063d	(from http://localhost/word/add-cloth-type/)
19:43:18	1900/1900	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:13:14%20GMT	http://localhost/word/wp-json/wp/v2/pages/4605	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4605.json	(from http://localhost/word/view-cloth-type/)
19:43:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:13:18%20GMT	http://localhost/word/?p=4605	C:/sew%20creative/localhost/word/indexe80e.html	(from http://localhost/word/view-cloth-type/)
19:43:22	2427/2427	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:13:18%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fview-cloth-type%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embedfa2e.json	(from http://localhost/word/view-cloth-type/)
19:43:25	2492/2492	---M--	200	added ('OK')	text/xml	date:Wed,%2023%20Aug%202023%2014:13:22%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fview-cloth-type%2F&format=xml	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embedc202	(from http://localhost/word/view-cloth-type/)
19:43:28	1900/1900	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:13:25%20GMT	http://localhost/word/wp-json/wp/v2/pages/4606	C:/sew%20creative/localhost/word/wp-json/wp/v2/pages/4606.json	(from http://localhost/word/edit-cloth-type/)
19:43:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Aug%202023%2014:13:28%20GMT	http://localhost/word/?p=4606	C:/sew%20creative/localhost/word/index8aa8.html	(from http://localhost/word/edit-cloth-type/)
19:43:32	2427/2427	---M--	200	added ('OK')	application/json	date:Wed,%2023%20Aug%202023%2014:13:28%20GMT	http://localhost/word/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fword%2Fedit-cloth-type%2F	C:/sew%20creative/localhost/word/wp-json/oembed/1.0/embed4ccf.json	(from http://localhost/word/edit-cloth-type/)
